2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 23:24:19,846 INFO: 144,[46.0, 10.0, 54.7],[123.0, 14.0, 22.0],W,N,0.1,27.6,72.3,night
2019-04-04 23:24:49,989 INFO: 145,[47.0, 0.0, 53.1],[120.0, 48.0, 30.2],W,N,1.9,0.4,97.7,night
2019-04-04 23:25:20,302 INFO: 146,[47.0, 48.0, 49.2],[118.0, 12.0, 51.0],W,N,0.6,27.5,71.9,night
2019-04-04 23:25:50,551 INFO: 147,[48.0, 31.0, 24.9],[115.0, 37.0, 33.0],W,N,0.1,45.1,54.8,night
2019-04-04 23:26:20,862 INFO: 148,[49.0, 10.0, 4.5],[112.0, 57.0, 49.9],W,N,1.0,15.2,83.7,night
2019-04-04 23:26:51,144 INFO: 149,[49.0, 44.0, 36.1],[110.0, 13.0, 56.2],W,N,0.9,18.1,81.0,night
2019-04-04 23:27:21,558 INFO: 150,[50.0, 15.0, 44.6],[107.0, 20.0, 31.7],W,N,2.2,11.3,86.5,day
2019-04-04 23:27:51,839 INFO: 151,[50.0, 41.0, 18.9],[104.0, 29.0, 11.9],W,N,1.4,10.1,88.5,night
2019-04-04 23:28:22,020 INFO: 152,[51.0, 2.0, 14.4],[101.0, 34.0, 53.1],W,N,0.5,33.0,66.5,night
2019-04-04 23:28:52,282 INFO: 153,[51.0, 18.0, 50.9],[98.0, 32.0, 12.0],W,N,1.9,17.6,80.5,night
2019-04-04 23:29:22,520 INFO: 154,[51.0, 29.0, 57.6],[95.0, 33.0, 32.5],W,N,0.1,3.4,96.5,night
2019-04-04 23:29:52,640 INFO: 155,[51.0, 36.0, 7.2],[92.0, 33.0, 42.0],W,N,0.1,0.1,99.9,night
2019-04-04 23:30:22,780 INFO: 156,[51.0, 37.0, 17.2],[89.0, 33.0, 21.2],W,N,2.7,0.1,97.2,night
2019-04-04 23:30:52,988 INFO: 157,[51.0, 33.0, 27.2],[86.0, 33.0, 11.1],W,N,0.1,9.9,90.0,night
2019-04-04 23:31:23,186 INFO: 158,[51.0, 24.0, 15.9],[83.0, 27.0, 55.8],W,N,0.1,3.2,96.7,day
2019-04-04 23:31:53,307 INFO: 159,[51.0, 10.0, 22.4],[80.0, 30.0, 13.0],W,N,1.5,0.0,98.4,day
2019-04-04 23:32:23,432 INFO: 160,[50.0, 51.0, 39.4],[77.0, 34.0, 40.4],W,N,0.0,1.7,98.3,night
2019-04-04 23:32:53,598 INFO: 161,[50.0, 28.0, 13.8],[74.0, 41.0, 51.9],W,N,0.0,3.3,96.7,night
2019-04-04 23:33:23,683 INFO: 162,[50.0, 0.0, 14.1],[71.0, 52.0, 17.7],W,N,0.0,4.0,96.0,night
2019-04-04 23:33:53,833 INFO: 163,[49.0, 27.0, 50.0],[69.0, 6.0, 23.8],W,N,0.0,17.3,82.7,day
2019-04-04 23:34:24,165 INFO: 164,[48.0, 51.0, 12.3],[66.0, 24.0, 31.3],W,N,8.6,0.0,91.4,day
2019-04-04 23:34:54,493 INFO: 165,[48.0, 9.0, 6.9],[63.0, 41.0, 46.6],W,N,94.9,0.0,5.1,day
2019-04-04 23:35:24,548 INFO: 166,[47.0, 24.0, 29.1],[61.0, 8.0, 52.2],W,N,0.0,3.5,96.5,day
2019-04-04 23:35:54,683 INFO: 167,[46.0, 36.0, 13.5],[58.0, 40.0, 36.8],W,N,0.0,14.6,85.4,night
2019-04-04 23:36:24,803 INFO: 168,[45.0, 44.0, 32.7],[56.0, 17.0, 4.5],W,N,0.0,15.7,84.3,night
2019-04-04 23:36:54,931 INFO: 169,[44.0, 49.0, 38.7],[53.0, 58.0, 16.3],W,N,0.0,16.1,83.9,night
2019-04-04 23:37:24,970 INFO: 170,[43.0, 51.0, 43.6],[51.0, 44.0, 10.1],W,N,0.0,17.8,82.2,night
2019-04-04 23:37:55,037 INFO: 171,[42.0, 48.0, 54.7],[49.0, 30.0, 27.2],W,N,0.0,18.4,81.6,night
2019-04-04 23:38:25,302 INFO: 172,[41.0, 45.0, 26.9],[47.0, 25.0, 38.5],W,N,2.1,0.1,97.8,day
2019-04-04 23:38:56,282 INFO: 173,[40.0, 39.0, 32.1],[45.0, 25.0, 12.4],W,N,54.0,0.0,46.0,day
